document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,3,The District and the Association agree to abide by and enforce the provisions of this Agreement in good faith.,The District and the Association,other,worker,,False,active,plain,other,other,True,0.0,other,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,3,"The Board shall apply the provisions of this Agreement equally to all employees without discrimination on the basis of race, color, national origin, religion, sex/gender (including pregnancy, childbirth, and related medical conditions), disability, citizen status, sexual orientation, gender identity, gender expression, transgender status, marital status, veteran status, age, membership or official activities in any teacher organization, or any other rights as may be protected by statute.",The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,3,The District and the Association shall collaborate on the creation of a webinar regarding the terms of this Agreement and take steps to assure that the webinar is available at all times to educators.,The District and the Association,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,3,The webinar shall track who has taken the training.,The webinar,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,refers to a tracking system/platform rather than a person
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,3,The District and the Association may also mutually agree,The District and the Association,other,worker,may,False,active,plain,permission,permission,True,0.3,other,True,truncated at end of chunk
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,5,The Association shall continue to admit persons to membership without discrimination on the basis of any of the protected classes listed in Article 2-2 or any other rights as may be protected by statue.,The Association,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,5,"Employees covered by this Agreement have the right to join, or refrain from joining, any lawful organization for their professional or economic improvement and for the advancement of public education.",Employees covered by this Agreement,worker,worker,,False,active,rights_active,right,right,True,0.85,teacher_rights_and_conduct,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,5,"Membership of an educator in, or financial support for any organization, shall not be required as a condition of employment with the District.","Membership of an educator in, or financial support for any organization",management,worker,shall,True,passive,obligation_verb,right,right,True,1.0,teacher_rights_and_conduct,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,5,The Board of Education is vested with the authority to establish the District’s curriculum and instructional program.,The Board of Education,management,management,,False,active,rights_active,right,right,True,0.85,other,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,6,"A staff development plan shall take into account the differentiated needs of educators based on experience, education, skills, and student needs.",A staff development plan,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,professional_development,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,6,A variety of activities developed in collaboration with educators shall be included in the plan.,A variety of activities developed in collaboration with educators,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,professional_development,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,6,"Educators shall have a significant role in identifying, developing, and implementing the instructional program consistent with Colorado State Standards and/or Common Core State Standards and their professional judgment.",Educators,worker,worker,shall,False,active,plain,obligation,right,False,1.0,other,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,6,Differentiated instructional supports may be provided in order to develop foundational skills and bridge the gap to grade-level competency.,Differentiated instructional supports,management,worker,may,False,passive,rights_passive,right,permission,False,0.3,other,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,6,"The Superintendent or designee(s) and the Association may mutually agree to form teacher committees to address issues of significance that impact teachers’ salaries, wages, hours, and conditions of employment.",The Superintendent or designee(s) and the Association,other,worker,may,False,active,plain,permission,permission,True,0.3,other,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,6,Any additional committees may be formed as needed.,Any additional committees,management,management,may,False,passive,plain,permission,permission,True,0.3,other,True,
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,6,"The District and the Association shall establish a District-wide Instructional Issues Council (the Council) to collaborate, review, and problem solve through an open and honest dialogue, in order to make recommendations",The District and the Association,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,Truncated at end of chunk.
denver_public_schools__denver_2022_2025_cba_final__ec16624e,Denver_2022-2025-CBA-Final.pdf,Denver Public Schools,7,"The District and the Association shall establish a District-wide Instructional Issues Council (the Council) to collaborate, review, and problem solve through an open and honest dialogue, in order to make recommendations by consensus, where appropriate, regarding the planning, implementation and ongoing improvement of the District’s existing and proposed curriculum, instructional programs, and assessment tools, including professional development.",The District and the Association,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,professional_development,True,
