document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,4,"As provided in Education Code, Section 35208 (2), the District shall insure against the personal liability of the members of the Board and of the officers and employees of the District for damage for death, injury to a person, or damage or loss of property caused by negligent act or omission of the member, officer, or employee when acting within the scope of his office of employment.",the District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,4,"Any employee who has suffered physical or psychological harm due to threat of or actual assault, when acting within the scope of employment, should contact the Risk Management Branch for details of District-provided assistance; i.e., workers’ compensation benefits, EASE, liability insurance, or other applicable benefits.","Any employee who has suffered physical or psychological harm due to threat of or actual assault, when acting within the scope of employment",worker,worker,should,False,active,plain,obligation,obligation,True,0.7,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,4,An employee who files a written report of injury or assault may either send a copy of the report to TALB,An employee who files a written report of injury or assault,worker,worker,may,False,active,plain,permission,permission,True,0.3,safety_and_working_conditions,True,First independent clause in either/or construction.
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,4,"upon request, the District will forward a copy to TALB.",the District,management,worker,will,False,active,plain,obligation,obligation,True,0.9,safety_and_working_conditions,True,Second independent clause in either/or construction.
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,4,"The District agrees to meet the requirements of Education Code, Section 35208 relative to liability insurance and to communicate to employees on the subject within the first four (4) weeks of each work year.",The District,management,worker,,False,active,plain,other,obligation,False,0.0,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,4,"The District shall compensate a bargaining unit employee for loss or damage to personal clothing or personal property as defined in Labor Code, section 3208, arising from an accident while acting within the scope of his/her employment.",The District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,4,Claims for compensation must be submitted to the Chief Business and Financial Officer on the appropriate form for approval.,Claims for compensation,management,management,must,False,passive,plain,obligation,obligation,True,1.0,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,Reimbursement shall be made only when approval for the use of the personal property in the schools was given before the property was brought to school and when the value of the property was agreed upon by the employee bringing the property and the school administrator or person appointed by the administrator for this purpose at the time the approval for its use was given.,Reimbursement,worker,management,shall,False,passive,plain,obligation,obligation,True,1.0,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,"When granted, such approval and agreed-upon value shall be in writing.",such approval and agreed-upon value,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,Reimbursement for non-insured value shall be limited to a maximum of $500 per employee per year.,Reimbursement for non-insured value,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,It is the employee’s responsibility to provide reasonable precautions and security for the approved item(s).,It,worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,safety_and_working_conditions,True,Dummy subject 'It' assigns duty to employee
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,The District shall provide for the reimbursement of any employee’s watch and other jewelry that was damaged or destroyed as a result of an assault or intervention in a fight while acting within the scope of employment.,The District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,Reimbursement will be limited to a maximum of $500.,Reimbursement,management,management,will,False,passive,plain,obligation,obligation,True,0.9,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,"Employees shall be responsible for being familiar with these provisions, including the appropriate application of due process for students.",Employees,worker,management,shall,False,active,obligation_verb,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,"When the site administrator has been officially notified that the court has authorized the release of information and such release of information does not violate the legal rights of the individual student, the teacher shall be informed of any student placed in his/her class who has been convicted of a violent crime.",the teacher,management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,5,The teacher is responsible for maintaining such information in strict confidence.,The teacher,worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,teacher_rights_and_conduct,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,the teacher shall be informed of any student placed in his/her class who has been convicted of a violent crime.,the teacher,management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,"the District shall notify the teacher of each pupil who, within the preceding three years, has engaged in acts which violated any of the subdivisions of Education Code section 48900, except for subdivision (h), 48900.2, 48900.3, 48900.4 or 48900.7, or that the pupil is reasonably suspected to have engaged in such acts;",the District,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,"Any information received by the teacher under this section shall be maintained in confidence, used only for the limited purpose for which it was provided and shall not be further disseminated by the receiving teacher.",Any information received by the teacher under this section,worker,management,shall,False,passive,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,compound predicate with negation on the final verb
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,The District agrees to make available to employees information on the specific statutory provisions referred to in this Article.,The District,management,worker,,False,active,obligation_verb,obligation,obligation,True,0.85,teacher_rights_and_conduct,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,Affected teachers shall be notified of extensive non-routine maintenance projects to be conducted at the school site.,Affected teachers,management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,copies of such schedule shall be posted in locations accessible to Bargaining Unit Members.,copies of such schedule,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,the District and Association shall meet and negotiate the conditions under which such services hall be performed.,the District and Association,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,True,typo in original text: 'hall be'
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,all existing classrooms will have a working intraschool phone or intercom.,all existing classrooms,other,worker,will,False,active,plain,obligation,obligation,True,0.9,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,New classrooms will have intraschool phones or intercoms installed as quickly as possible but no later than twelve (12) months after the classroom is utilized for instruction.,New classrooms,other,worker,will,False,active,plain,obligation,obligation,True,0.9,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,6,classroom teachers shall be provided with cell phones within a reasonable time.,classroom teachers,management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,7,the teacher will have access to some type of device to ensure emergency communication with the school office.,the teacher,worker,worker,will,False,active,rights_active,right,right,True,0.9,safety_and_working_conditions,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,7,the District will reimburse the employee for the insurance deductible payment in an amount not to exceed $500 per incident.,the District,management,worker,will,False,active,rights_passive,right,obligation,False,0.9,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,7,The employee secures a police report regarding the vehicular vandalism within twenty-four (24) hours of the incident.,The employee,worker,management,,False,active,plain,other,obligation,False,0.0,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,7,The employee provides the Risk Management Branch with evidence of the amount of insurance deductible payment actually made by the employee to his/her insurance company.,The employee,worker,management,,False,active,plain,other,obligation,False,0.0,compensation,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,7,TALB may have the greater of three (3) representatives on the committee or the number of representatives from any non-certificated bargaining units(s).,TALB,worker,worker,may,False,active,rights_active,right,right,True,0.3,teacher_rights_and_conduct,True,
long_beach_unified_school_district__2018_2019_talb_negotiated_contract_k_12__92bacb09,2018-2019-TALB-NEGOTIATED-CONTRACT-K-12.pdf,Long Beach Unified School District,7,Release time will be provided for those meetings scheduled during duty time.,Release time,other,worker,will,False,passive,rights_passive,right,obligation,False,0.9,workload,True,
