document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,3,All teachers and other employees who are on or reach the top step of the salary schedule shall receive a $1500 increase each year of the tentative agreement.,All teachers and other employees who are on or reach the top step of the salary schedule,worker,worker,shall,False,active,rights_active,right,right,True,1.0,compensation,True,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,3,"In each year that the District attains AYP during this agreement, teachers at the top step will receive a $1000 bonus.",teachers at the top step,worker,worker,will,False,active,rights_active,right,right,True,0.9,compensation,True,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,3,Increments for Steps 1-9 will receive increases at each step annually over the course of the five years of the tentative agreement.,Increments for Steps 1-9,other,worker,will,False,active,plain,obligation,right,False,0.9,compensation,True,Inanimate subject assigned to other party per instructions.
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,3,Teachers who provide notice by January 15 of each year of the intent to retire at the end of the school year shall receive a $500.00 supplement in their final pay.,Teachers who provide notice by January 15 of each year of the intent to retire at the end of the school year,worker,worker,shall,False,active,rights_active,right,right,True,1.0,compensation,True,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,3,"Effective January 1, 2011, the Board and the PFT will implement an Enhanced TSA Severance Pay plan that utilizes a 403(b) structure to maximize tax savings and flexibility for retirees.",the Board and the PFT,other,worker,will,False,active,plain,obligation,obligation,True,0.9,benefits,True,Joint implementation duty.
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,3,"PPS schools that create a culture of collective problem-solving in order to achieve significant gains in student achievement as compared to schools State-wide or, in the case of PPS secondary schools, demonstrate significant student growth, will be rewarded for those efforts in the District’s STAR Schools Plan.","PPS schools that create a culture of collective problem-solving in order to achieve significant gains in student achievement as compared to schools State-wide or, in the case of PPS secondary schools, demonstrate significant student growth",management,worker,will,False,passive,rights_passive,right,right,True,0.9,compensation,True,Implicit management agent for passive construction.
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,3,"District and PFT representatives, including practicing teachers, will engage in preparation and planning during the 2010-2011 school year for the launch of STAR Schools plan at the start of the 2011-2012 school year.","District and PFT representatives, including practicing teachers",other,worker,will,False,active,plain,obligation,obligation,True,0.9,other,True,Joint preparation duty.
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,4,"Planning will encompass refinement of the provisions below, as well as implementation details.",Planning,other,worker,will,False,active,plain,obligation,obligation,True,0.9,other,True,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,4,"Preparation and planning will also occur to determine how to include the district’s three special education center schools, Conroy, McNaugher, and Pioneer.",Preparation and planning,other,worker,will,False,active,plain,obligation,obligation,True,0.9,other,True,
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,4,Consideration will also be given for the inclusion of the Student Achievement Center in the STAR Plan.,Consideration,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,other,True,Implicit agent is management; no explicit 'by' phrase.
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,4,"The annual growth in student achievement of PPS schools will be compared, by level, to the growth of schools in Pennsylvania as verified annually by the PA Department of Education.",The annual growth in student achievement of PPS schools,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,evaluation,True,Implicit agent is management; no explicit 'by' phrase for the main verb 'will be compared'.
pittsburgh_public_schools__pittsburgh_10_15__75d52cf8,Pittsburgh_10-15.pdf,Pittsburgh Public Schools,4,"PPS schools that fall within the top 15% of the rank-ordered PA schools for growth, by level, will receive a school team bonus to be distributed to PFT-represented staff.","PPS schools that fall within the top 15% of the rank-ordered PA schools for growth, by level",management,worker,will,False,active,rights_active,right,right,True,0.9,compensation,True,
