document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,6,Either party may reopen negotiations for the purpose of bargaining modifications of salary and fringe benefits for the 2013-15 school years only in the following circumstances:,Either party,other,worker,may,False,active,plain,permission,permission,True,0.3,compensation,True,
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,6,the Omaha Public Schools may in fact lawfully spend the funds for the designated purpose or purposes,the Omaha Public Schools,management,management,may,False,active,plain,permission,permission,True,0.3,other,True,
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,6,"Either party may reopen negotiations for the purpose of bargaining modifications in the contract necessary to implement critical components of joint efforts aimed at improving teacher compensation, professional development, and student achievement.",Either party,other,worker,may,False,active,plain,permission,permission,True,0.3,compensation,True,
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,7,Changes required to federal and state withholdings will be made as mandated by statute or regulations.,Changes required to federal and state withholdings,management,worker,will,False,passive,obligation_verb,obligation,obligation,True,0.9,compensation,True,
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,7,The School District and Association have a mutual responsibility to monitor the administration of the provisions of this agreement so that all certificated employees covered by its terms receive appropriate compensation and benefits.,The School District and Association,other,worker,,False,active,obligation_verb,obligation,obligation,True,0.85,compensation,True,Joint obligation
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,8,The Board of Education and administration reserve and retain all rights to manage the School District in order to deliver optimum educational services to students.,The Board of Education and administration,management,management,,False,active,plain,other,other,True,0.0,other,True,
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,8,"Leave shall be only for the purposes of professional Association business at the local, state, or national level",Leave,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,leave,True,
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,8,all such days shall require the authorization of the Association President with administrative approval.,all such days,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,leave,True,
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,8,Requests should be made in advance through the Office of the Superintendent.,Requests,worker,worker,should,False,passive,plain,obligation,obligation,True,0.7,leave,True,
omaha_public_schools__2013_2014_master_agreement_omaha__fe2e1c57,2013-2014_MASTER_AGREEMENT_Omaha.pdf,Omaha Public Schools,8,"Sick leave shall only be granted to employees for days when they are medically unable to work due to personal injury, illness or pregnancy-related conditions.",Sick leave,management,management,shall,False,passive,rights_passive,right,obligation,False,1.0,leave,True,
