document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,25,It may be revised only by mutual agreement or by a Public Employment Relations Board unit clarification decision,It,other,worker,may,False,passive,plain,permission,prohibition,False,0.3,other,True,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,25,the parties may file for a unit clarification proceeding involving this unit only when the District creates new classifications or substantially changes the responsibilities of an existing classification.,the parties,other,worker,may,False,active,plain,permission,prohibition,False,0.3,other,True,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,26,the District and UTLA may change or supplement any provisions of this Agreement by mutual written agreement,the District and UTLA,other,worker,may,False,active,permission_verb,permission,permission,True,0.3,other,True,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,26,no employee shall be deemed to have a vested right to retain any provision of this Agreement.,no employee,management,management,shall,True,passive,rights_passive,other,prohibition,False,0.0,other,True,Negation triggered by subject quantifier 'no'.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,26,Any individual contract between the District and an employee dealing with services covered by this Agreement shall be subject to and consistent with the terms and conditions of this Agreement.,Any individual contract between the District and an employee dealing with services covered by this Agreement,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,Inanimate subject; stative verb phrase.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,26,this Agreement shall be deemed controlling.,this Agreement,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,Main clause from conditional structure.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,26,"The District may determine and revise any of its policies, rules, regulations, or procedures.",The District,management,management,may,False,active,permission_verb,permission,permission,True,0.3,other,True,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,26,the terms of this Agreement shall prevail.,the terms of this Agreement,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,Main clause following 'However'.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,26,"the remainder of this Agreement or the application of such provision as to persons or circumstances other than those as to which it has been held invalid or as to which compliance with or enforcement of has been restrained, shall not be affected thereby.",the remainder of this Agreement or the application of such provision as to persons or circumstances other than those as to which it has been held invalid or as to which compliance with or enforcement of has been restrained,other,management,shall,True,passive,plain,prohibition,prohibition,True,1.0,other,True,Complex subject; negative operative phrase 'shall not be affected'.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,26,"the District and UTLA shall, upon request of either party, commence negotiations regarding the means of compliance with such law or decision.",the District and UTLA,other,worker,shall,False,active,obligation_verb,obligation,obligation,True,1.0,other,True,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,27,"In the event that there is a conflict between the retained rights of the District under this Article and the rights of UTLA or employees as set forth elsewhere in this Agreement, the provisions of the other Articles of this Agreement shall prevail.",the provisions of the other Articles of this Agreement,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,28,"Subject to the consultation rights of UTLA under Government Code Section 3543.2, determine the educational policies, objectives, standards, and programs, including but not limited to those relating to curriculum, textbook selection, educational equipment and supplies, admissions, attendance, student assignments, grade level advancement, student guidance, student testing, student integration, student conduct and discipline (subject to Article XXIV), food services, student transportation, and the type of extracurricular and co-curricular activities;",District,management,management,,False,active,plain,other,other,True,0.0,other,True,Implied subject from section header 'III – District Rights'.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,28,"Subject to limitations in other Articles of this Agreement, to select, hire, grant contracts of employment, classify, assign, promote, demote, discipline, suspend, place on involuntary leave, terminate, and retire any personnel of the District;",District,management,management,,False,active,plain,other,other,True,0.0,other,True,Implied subject from section header.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,28,"Subject to State credentialing requirements, assign personnel to any location (subject to Article XI - Transfers) and also to any facilities, classrooms, duties, academic subject matters, grade levels, and departments;",District,management,management,,False,active,plain,other,other,True,0.0,other,True,Implied subject from section header.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,28,"Subject to Article XVIII - Class Size determines the number of employees, and whether and where there is a vacant position;",Article XVIII - Class Size,other,management,,False,active,plain,other,other,True,0.0,other,True,"Awkward phrasing in source; grammatical subject is the policy article, though context implies District authority."
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,28,"Subject to Article IX - Hours, determine the dates, times and hours of operation of any District facility, function, or activity;",District,management,management,,False,active,plain,other,other,True,0.0,other,True,Implied subject from section header.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,28,"Subject to Article XXVIII - Safety, determine safety and security measures and rules for students, employees, the public, properties, facilities, and equipment.",District,management,management,,False,active,plain,other,other,True,0.0,safety_and_working_conditions,True,Implied subject from section header.
los_angeles_unified_school_district__final_2014_2017_utla_collective_bargaining_agreement__f5bc7a16,Final_2014-2017_UTLA_Collective_Bargaining_Agreement.pdf,Los Angeles Unified School District,28,"The contractual rights of UTLA and the employees are set forth in the other Articles of this Agreement,",The contractual rights of UTLA and the employees,other,worker,,False,passive,plain,other,other,True,0.0,other,True,Descriptive clause locating rights; joined to next clause by comma+and.
