document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,quote_verified,notes
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,2,Every teacher and administrator are obligated to enforce this legally binding contract.,Every teacher and administrator,worker,management,,False,active,obligation_verb,obligation,obligation,True,0.85,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,10,"Prior to subcontracting work that has been typically performed by teachers as defined in Section 101.01, the Superintendent or designee shall notify the President of the Association, in writing, about the work to be subcontracted and the proposed start and completion dates.",the Superintendent or designee,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,10,"At the request of the President of the Association, a meeting will be held with the Superintendent and/or designees to determine the feasibility of performing the work in-house.",a meeting,management,worker,will,False,passive,plain,obligation,obligation,True,0.9,other,True,Implicit agent is management/administration.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,10,The Board retains the right to make the final determination about subcontracting any work.,The Board,management,management,,False,active,plain,other,right,False,0.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,10,"During the term of this Agreement the Board shall not layoff any members of the bargaining unit as a result of the subcontracting of work being performed by members of the bargaining unit, whether such a resulting layoff actually precedes or follows the initiation of the subcontracted work.",the Board,management,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,layoffs,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,10,"At no time, except as agreed upon by the Board and the Association, shall the number of subcontracted positions performing bargaining unit work exceed fifteen (15) percent of the total number of bargaining unit members on payroll, on a full-time equivalent (FTE) basis, as provided to the Association consistent with the provisions of Article 109.02(A).",the number of subcontracted positions performing bargaining unit work,other,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,job_security,True,Negation established by 'At no time' adverbial phrase.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,10,A list of all subcontracted positions performing bargaining unit work shall be provided to the Association concurrently,A list of all subcontracted positions performing bargaining unit work,management,worker,shall,False,passive,rights_passive,right,obligation,False,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,"A list of all subcontracted positions performing bargaining unit work shall include the position title, FTE(s), and vendor.",A list of all subcontracted positions performing bargaining unit work,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,Nothing in this Agreement shall constitute a derogation or transfer of the authority of the Board as established by the laws of the State of Ohio.,Nothing in this Agreement,other,management,shall,True,active,plain,prohibition,other,False,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,"The administrative authority of the Board shall be implemented by the Superintendent, Deputy Superintendent, assistant Superintendents, principals, assistant principals, and other administrative or supervisory personnel employed by the Board.",The administrative authority of the Board,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,"The Superintendent shall have the sole authority to direct, assign and transfer teachers, subject to the terms of this Agreement and applicable law.",The Superintendent,management,management,shall,False,active,plain,obligation,right,False,1.0,transfers,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,"The Association shall represent all teachers of the Columbus City School District equally and without discrimination, regardless of their membership or non-membership in the Association.",The Association,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,"Members of the bargaining unit will not be discriminated against in any way in the exercise of their employment rights or their rights under this Agreement because of race, sex, sexual orientation, religion, color, national origin, age, gender identity or expression, ancestry, familial status, military status, disability, genetic information or any other legally protected category.",Members of the bargaining unit,management,worker,will,True,passive,plain,prohibition,prohibition,True,0.9,teacher_rights_and_conduct,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,"The Board and administration will comply with all federal, state and local fair employment laws.",The Board and administration,management,worker,will,False,active,plain,obligation,obligation,True,0.9,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,"The Association agrees that it will neither cause nor sponsor any strike, “study day,” “professional holidays,” or other work stoppage during the period of this Agreement.",The Association,worker,management,will,True,active,plain,prohibition,prohibition,True,0.9,other,True,Operative deontic force resides in the embedded clause 'it will neither cause nor sponsor'.
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,"In the event that the Association violates this provision, it shall be subject to appropriate legal penalties",it,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,11,the Board shall be entitled to any other appropriate relief available under law.,the Board,management,management,shall,False,passive,rights_passive,right,right,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,it shall be subject to appropriate legal penalties,it,worker,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,Any teacher who initiates or participates in a strike or other act prohibited by this article will be subject to appropriate legal penalties,Any teacher who initiates or participates in a strike or other act prohibited by this article,worker,management,will,False,passive,plain,obligation,obligation,True,0.9,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,The Association will make every reasonable effort to prevent or terminate violations of the pledge.,The Association,worker,management,will,False,active,plain,obligation,obligation,True,0.9,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,"To the extent that any provision of the Administrative Guide, other Board policy, regulation or procedure conflicts with an expressed provision of this Association-Board Agreement, the provisions of the Association-Board Agreement shall have precedence.",the provisions of the Association-Board Agreement,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,"During the term of this Agreement, the Board or its administrative agents shall make it a practice to advise the Association President or designees prior to the adoption of new or substantially revised citywide policies, programs or procedures of significant importance to and directly involving teachers.",the Board or its administrative agents,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,"During the term of this Agreement, the Superintendent and designees shall meet on a regular basis, generally once a month, with not more than five (5) representatives of the Association to discuss matters of policy, procedure, safety, reports of outstanding payments owed to teachers and proposed payment dates, and programs of the school district.",the Superintendent and designees,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,"In order to promote a free exchange of views, all matters discussed in such meetings shall be considered confidential by all parties unless otherwise noted in the meetings.",all matters discussed in such meetings,other,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,"All Administrative forms provided by this Agreement shall be mutually acceptable to the Board and the Associations, subject to binding Arbitration in case of dispute.",All Administrative forms provided by this Agreement,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,The development of such mutually acceptable forms shall include discussion between the parties of the procedures for the use of such forms.,The development of such mutually acceptable forms,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,"In the event mutual agreement on a form does not occur, the Board shall be free to utilize its preferred form until an arbitrator renders a decision.",the Board,management,management,shall,False,active,permission_verb,permission,permission,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,All school forms developed by the school district shall be free of sexual stereotyping.,All school forms developed by the school district,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,The school system may continue to use supplies of forms presently in stock.,The school system,management,management,may,False,active,permission_verb,permission,permission,True,0.3,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,The Association may advise the administrator of Labor Relations of any forms in need of revision.,The Association,worker,worker,may,False,active,permission_verb,permission,permission,True,0.3,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,12,No form that is in violation of this article shall be the subject of a grievance unless that form has been identified as provided above.,No form that is in violation of this article,other,management,shall,True,passive,plain,prohibition,prohibition,True,1.0,discipline,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,Existing supplies of such a form may be continued in use until liquidated.,Existing supplies of such a form,other,worker,may,False,passive,plain,permission,permission,True,0.3,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,The Board and the Association shall establish an attendance advisory committee.,The Board and the Association,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,The committee shall be composed of five (5) representatives appointed by the Superintendent and five (5) representatives appointed by the Association.,The committee,management,worker,shall,False,passive,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,"The committee shall review data to analyze patterns and reasons for employee absences and make recommendations regarding comprehensive, research-based strategies to address the causes of absences.",The committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,The committee shall meet during the 2019–2020 school year,The committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,"it shall make a report to the Joint Labor-Management Committee pursuant to Section 108.02 by June 30, 2020.",it,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,"The committee shall disband on June 30, 2020.",The committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,The President of the Association or designees shall have the right to visit all schools in the District for the purpose of carrying out Association business.,The President of the Association or designees,worker,worker,shall,False,active,rights_active,right,right,True,1.0,teacher_rights_and_conduct,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,"Upon entering a school, the President or designee shall first notify the principal of the visitation.",the President or designee,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,"In the absence of the principal, notification shall be to the assistant principal or a school office employee.",notification,other,management,shall,False,passive,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,In no event shall such visits interfere with or interrupt typical school operations.,such visits,other,management,shall,True,active,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,"Unless otherwise mutually agreed upon, the Board shall continue to supply the Association by the second work day following the pay date, or as soon as possible thereafter, with electronic media containing personnel information for members of the bargaining unit from the computer personnel file.",the Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,"The electronic media shall contain the following data: employee name, street address, city, ZIP code, race code, areas of certification, hire date, Board date, department code, administrative location code, facility code, pay plan, percent of employment, class code and description, check location code and description, dues deduction types and amounts and date.",The electronic media,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,True,
columbus_city_schools__columbus_education_association_2022_2025__071387d0,Columbus_Education_Association_2022-2025.pdf,Columbus City Schools,13,the parties will meet to determine a feasible course of action.,the parties,other,worker,will,False,active,plain,obligation,obligation,True,0.9,other,True,
